county,precinct,precinct_code,office,district,party,candidate,votes
Delaware,PRECINCT SUNBURY C,ABM,U.S. House,12,D,Danny O'Connor,105
Delaware,PRECINCT BERLIN A,ABN,U.S. House,12,R,Troy Balderson,288
Delaware,PRECINCT BERLIN A,ABN,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT BERLIN A,ABN,U.S. House,12,D,Danny O'Connor,180
Delaware,PRECINCT BERLIN B,ABO,U.S. House,12,R,Troy Balderson,314
Delaware,PRECINCT BERLIN B,ABO,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT BERLIN B,ABO,U.S. House,12,D,Danny O'Connor,204
Delaware,PRECINCT BERLIN C,ABP,U.S. House,12,R,Troy Balderson,141
Delaware,PRECINCT BERLIN C,ABP,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT BERLIN C,ABP,U.S. House,12,D,Danny O'Connor,97
Delaware,PRECINCT BROWN,ABQ,U.S. House,12,R,Troy Balderson,373
Delaware,PRECINCT BROWN,ABQ,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT BROWN,ABQ,U.S. House,12,D,Danny O'Connor,150
Delaware,PRECINCT CONCORD A,ABS,U.S. House,12,R,Troy Balderson,255
Delaware,PRECINCT CONCORD A,ABS,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT CONCORD A,ABS,U.S. House,12,D,Danny O'Connor,146
Delaware,PRECINCT CONCORD B,ABT,U.S. House,12,R,Troy Balderson,207
Delaware,PRECINCT CONCORD B,ABT,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT CONCORD B,ABT,U.S. House,12,D,Danny O'Connor,103
Delaware,PRECINCT CONCORD C,ABU,U.S. House,12,R,Troy Balderson,211
Delaware,PRECINCT CONCORD C,ABU,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT CONCORD C,ABU,U.S. House,12,D,Danny O'Connor,128
Delaware,PRECINCT CONCORD D,ABV,U.S. House,12,R,Troy Balderson,132
Delaware,PRECINCT CONCORD D,ABV,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT CONCORD D,ABV,U.S. House,12,D,Danny O'Connor,78
Delaware,PRECINCT SHAWNEE HILLS,ABW,U.S. House,12,R,Troy Balderson,116
Delaware,PRECINCT SHAWNEE HILLS,ABW,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT SHAWNEE HILLS,ABW,U.S. House,12,D,Danny O'Connor,165
Delaware,PRECINCT DELAWARE A,ABX,U.S. House,12,R,Troy Balderson,138
Delaware,PRECINCT DELAWARE A,ABX,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT DELAWARE A,ABX,U.S. House,12,D,Danny O'Connor,87
Delaware,PRECINCT DELAWARE B,ABY,U.S. House,12,R,Troy Balderson,303
Delaware,PRECINCT DELAWARE B,ABY,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT DELAWARE B,ABY,U.S. House,12,D,Danny O'Connor,189
Delaware,PRECINCT GENOA A,ABZ,U.S. House,12,R,Troy Balderson,237
Delaware,PRECINCT GENOA A,ABZ,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT GENOA A,ABZ,U.S. House,12,D,Danny O'Connor,183
Delaware,PRECINCT GENOA B,ACA,U.S. House,12,R,Troy Balderson,259
Delaware,PRECINCT GENOA B,ACA,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT GENOA B,ACA,U.S. House,12,D,Danny O'Connor,112
Delaware,PRECINCT GENOA C,ACB,U.S. House,12,R,Troy Balderson,265
Delaware,PRECINCT GENOA C,ACB,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT GENOA C,ACB,U.S. House,12,D,Danny O'Connor,211
Delaware,PRECINCT GENOA D,ACC,U.S. House,12,R,Troy Balderson,242
Delaware,PRECINCT GENOA D,ACC,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT GENOA D,ACC,U.S. House,12,D,Danny O'Connor,259
Delaware,PRECINCT GENOA E,ACD,U.S. House,12,R,Troy Balderson,194
Delaware,PRECINCT GENOA E,ACD,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT GENOA E,ACD,U.S. House,12,D,Danny O'Connor,139
Delaware,PRECINCT GENOA F,ACE,U.S. House,12,R,Troy Balderson,243
Delaware,PRECINCT GENOA F,ACE,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT GENOA F,ACE,U.S. House,12,D,Danny O'Connor,148
Delaware,PRECINCT GENOA G,ACF,U.S. House,12,R,Troy Balderson,224
Delaware,PRECINCT GENOA G,ACF,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT GENOA G,ACF,U.S. House,12,D,Danny O'Connor,203
Delaware,PRECINCT GENOA H,ACG,U.S. House,12,R,Troy Balderson,185
Delaware,PRECINCT GENOA H,ACG,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT GENOA H,ACG,U.S. House,12,D,Danny O'Connor,181
Delaware,PRECINCT HARLEM A,ACH,U.S. House,12,R,Troy Balderson,297
Delaware,PRECINCT HARLEM A,ACH,U.S. House,12,G,Joe Manchik,5
Delaware,PRECINCT HARLEM A,ACH,U.S. House,12,D,Danny O'Connor,122
Delaware,PRECINCT HARLEM B,ACI,U.S. House,12,R,Troy Balderson,319
Delaware,PRECINCT HARLEM B,ACI,U.S. House,12,G,Joe Manchik,4
Delaware,PRECINCT HARLEM B,ACI,U.S. House,12,D,Danny O'Connor,145
Delaware,PRECINCT HARLEM C,ACJ,U.S. House,12,R,Troy Balderson,266
Delaware,PRECINCT HARLEM C,ACJ,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT HARLEM C,ACJ,U.S. House,12,D,Danny O'Connor,113
Delaware,PRECINCT HARLEM D,ACK,U.S. House,12,R,Troy Balderson,87
Delaware,PRECINCT HARLEM D,ACK,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT HARLEM D,ACK,U.S. House,12,D,Danny O'Connor,49
Delaware,PRECINCT KINGSTON A,ACL,U.S. House,12,R,Troy Balderson,299
Delaware,PRECINCT KINGSTON A,ACL,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT KINGSTON A,ACL,U.S. House,12,D,Danny O'Connor,119
Delaware,PRECINCT KINGSTON B,ACM,U.S. House,12,R,Troy Balderson,231
Delaware,PRECINCT KINGSTON B,ACM,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT KINGSTON B,ACM,U.S. House,12,D,Danny O'Connor,98
Delaware,PRECINCT LIBERTY A,ACN,U.S. House,12,R,Troy Balderson,270
Delaware,PRECINCT LIBERTY A,ACN,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT LIBERTY A,ACN,U.S. House,12,D,Danny O'Connor,234
Delaware,PRECINCT LIBERTY B,ACO,U.S. House,12,R,Troy Balderson,221
Delaware,PRECINCT LIBERTY B,ACO,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT LIBERTY B,ACO,U.S. House,12,D,Danny O'Connor,114
Delaware,PRECINCT LIBERTY C,ACP,U.S. House,12,R,Troy Balderson,239
Delaware,PRECINCT LIBERTY C,ACP,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT LIBERTY C,ACP,U.S. House,12,D,Danny O'Connor,158
Delaware,PRECINCT LIBERTY D,ACQ,U.S. House,12,R,Troy Balderson,253
Delaware,PRECINCT LIBERTY D,ACQ,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT LIBERTY D,ACQ,U.S. House,12,D,Danny O'Connor,200
Delaware,PRECINCT LIBERTY E,ACR,U.S. House,12,R,Troy Balderson,231
Delaware,PRECINCT LIBERTY E,ACR,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT LIBERTY E,ACR,U.S. House,12,D,Danny O'Connor,146
Delaware,PRECINCT LIBERTY F,ACS,U.S. House,12,R,Troy Balderson,273
Delaware,PRECINCT LIBERTY F,ACS,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT LIBERTY F,ACS,U.S. House,12,D,Danny O'Connor,153
Delaware,PRECINCT LIBERTY G,ACT,U.S. House,12,R,Troy Balderson,213
Delaware,PRECINCT LIBERTY G,ACT,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT LIBERTY G,ACT,U.S. House,12,D,Danny O'Connor,224
Delaware,PRECINCT LIBERTY H,ACU,U.S. House,12,R,Troy Balderson,328
Delaware,PRECINCT LIBERTY H,ACU,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT LIBERTY H,ACU,U.S. House,12,D,Danny O'Connor,255
Delaware,PRECINCT POWELL A,ACV,U.S. House,12,R,Troy Balderson,165
Delaware,PRECINCT POWELL A,ACV,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT POWELL A,ACV,U.S. House,12,D,Danny O'Connor,160
Delaware,PRECINCT POWELL B,ACW,U.S. House,12,R,Troy Balderson,196
Delaware,PRECINCT POWELL B,ACW,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT POWELL B,ACW,U.S. House,12,D,Danny O'Connor,157
Delaware,PRECINCT POWELL C,ACX,U.S. House,12,R,Troy Balderson,276
Delaware,PRECINCT POWELL C,ACX,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT POWELL C,ACX,U.S. House,12,D,Danny O'Connor,239
Delaware,PRECINCT POWELL D,ACY,U.S. House,12,R,Troy Balderson,207
Delaware,PRECINCT POWELL D,ACY,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT POWELL D,ACY,U.S. House,12,D,Danny O'Connor,160
Delaware,PRECINCT POWELL E,ACZ,U.S. House,12,R,Troy Balderson,234
Delaware,PRECINCT POWELL E,ACZ,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT POWELL E,ACZ,U.S. House,12,D,Danny O'Connor,366
Delaware,PRECINCT MARLBORO,ADA,U.S. House,12,R,Troy Balderson,98
Delaware,PRECINCT MARLBORO,ADA,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT MARLBORO,ADA,U.S. House,12,D,Danny O'Connor,19
Delaware,PRECINCT ORANGE A,ADB,U.S. House,12,R,Troy Balderson,167
Delaware,PRECINCT ORANGE A,ADB,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT ORANGE A,ADB,U.S. House,12,D,Danny O'Connor,224
Delaware,PRECINCT ORANGE B,ADC,U.S. House,12,R,Troy Balderson,269
Delaware,PRECINCT ORANGE B,ADC,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT ORANGE B,ADC,U.S. House,12,D,Danny O'Connor,260
Delaware,PRECINCT ORANGE C,ADD,U.S. House,12,R,Troy Balderson,186
Delaware,PRECINCT ORANGE C,ADD,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT ORANGE C,ADD,U.S. House,12,D,Danny O'Connor,189
Delaware,PRECINCT ORANGE D,ADE,U.S. House,12,R,Troy Balderson,190
Delaware,PRECINCT ORANGE D,ADE,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT ORANGE D,ADE,U.S. House,12,D,Danny O'Connor,150
Delaware,PRECINCT ORANGE E,ADF,U.S. House,12,R,Troy Balderson,239
Delaware,PRECINCT ORANGE E,ADF,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT ORANGE E,ADF,U.S. House,12,D,Danny O'Connor,229
Delaware,PRECINCT ORANGE F,ADG,U.S. House,12,R,Troy Balderson,252
Delaware,PRECINCT ORANGE F,ADG,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT ORANGE F,ADG,U.S. House,12,D,Danny O'Connor,213
Delaware,PRECINCT ORANGE G,ADH,U.S. House,12,R,Troy Balderson,165
Delaware,PRECINCT ORANGE G,ADH,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT ORANGE G,ADH,U.S. House,12,D,Danny O'Connor,229
Delaware,PRECINCT ORANGE H,ADI,U.S. House,12,R,Troy Balderson,230
Delaware,PRECINCT ORANGE H,ADI,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT ORANGE H,ADI,U.S. House,12,D,Danny O'Connor,270
Delaware,PRECINCT OXFORD,ADJ,U.S. House,12,R,Troy Balderson,178
Delaware,PRECINCT OXFORD,ADJ,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT OXFORD,ADJ,U.S. House,12,D,Danny O'Connor,93
Delaware,PRECINCT ASHLEY,ADK,U.S. House,12,R,Troy Balderson,106
Delaware,PRECINCT ASHLEY,ADK,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT ASHLEY,ADK,U.S. House,12,D,Danny O'Connor,84
Delaware,PRECINCT PORTER A,ADM,U.S. House,12,R,Troy Balderson,253
Delaware,PRECINCT PORTER A,ADM,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT PORTER A,ADM,U.S. House,12,D,Danny O'Connor,106
Delaware,PRECINCT PORTER B,ADN,U.S. House,12,R,Troy Balderson,279
Delaware,PRECINCT PORTER B,ADN,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT PORTER B,ADN,U.S. House,12,D,Danny O'Connor,130
Delaware,PRECINCT RADNOR,ADO,U.S. House,12,R,Troy Balderson,446
Delaware,PRECINCT RADNOR,ADO,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT RADNOR,ADO,U.S. House,12,D,Danny O'Connor,193
Delaware,PRECINCT OSTRANDER,ADQ,U.S. House,12,R,Troy Balderson,138
Delaware,PRECINCT OSTRANDER,ADQ,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT OSTRANDER,ADQ,U.S. House,12,D,Danny O'Connor,94
Delaware,PRECINCT SCIOTO A,ADR,U.S. House,12,R,Troy Balderson,307
Delaware,PRECINCT SCIOTO A,ADR,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT SCIOTO A,ADR,U.S. House,12,D,Danny O'Connor,146
Delaware,PRECINCT SCIOTO B,ADS,U.S. House,12,R,Troy Balderson,278
Delaware,PRECINCT SCIOTO B,ADS,U.S. House,12,G,Joe Manchik,5
Delaware,PRECINCT SCIOTO B,ADS,U.S. House,12,D,Danny O'Connor,149
Delaware,PRECINCT THOMPSON,ADT,U.S. House,12,R,Troy Balderson,153
Delaware,PRECINCT THOMPSON,ADT,U.S. House,12,G,Joe Manchik,4
Delaware,PRECINCT THOMPSON,ADT,U.S. House,12,D,Danny O'Connor,62
Delaware,PRECINCT TRENTON A,ADU,U.S. House,12,R,Troy Balderson,219
Delaware,PRECINCT TRENTON A,ADU,U.S. House,12,G,Joe Manchik,4
Delaware,PRECINCT TRENTON A,ADU,U.S. House,12,D,Danny O'Connor,105
Delaware,PRECINCT TRENTON B,ADV,U.S. House,12,R,Troy Balderson,273
Delaware,PRECINCT TRENTON B,ADV,U.S. House,12,G,Joe Manchik,4
Delaware,PRECINCT TRENTON B,ADV,U.S. House,12,D,Danny O'Connor,112
Delaware,PRECINCT TROY A,ADW,U.S. House,12,R,Troy Balderson,210
Delaware,PRECINCT TROY A,ADW,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT TROY A,ADW,U.S. House,12,D,Danny O'Connor,85
Delaware,PRECINCT TROY B,ADX,U.S. House,12,R,Troy Balderson,205
Delaware,PRECINCT TROY B,ADX,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT TROY B,ADX,U.S. House,12,D,Danny O'Connor,112
Delaware,PRECINCT ORANGE I,ADZ,U.S. House,12,R,Troy Balderson,189
Delaware,PRECINCT ORANGE I,ADZ,U.S. House,12,G,Joe Manchik,0
Delaware,PRECINCT ORANGE I,ADZ,U.S. House,12,D,Danny O'Connor,153
Delaware,PRECINCT GENOA I,AEA,U.S. House,12,R,Troy Balderson,272
Delaware,PRECINCT GENOA I,AEA,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT GENOA I,AEA,U.S. House,12,D,Danny O'Connor,234
Delaware,PRECINCT ORANGE J,AEB,U.S. House,12,R,Troy Balderson,183
Delaware,PRECINCT ORANGE J,AEB,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT ORANGE J,AEB,U.S. House,12,D,Danny O'Connor,244
Delaware,PRECINCT COLUMBUS CITY B,AEC,U.S. House,12,R,Troy Balderson,141
Delaware,PRECINCT COLUMBUS CITY B,AEC,U.S. House,12,G,Joe Manchik,2
Delaware,PRECINCT COLUMBUS CITY B,AEC,U.S. House,12,D,Danny O'Connor,212
Delaware,PRECINCT WESTERVILLE CITY F,AED,U.S. House,12,R,Troy Balderson,172
Delaware,PRECINCT WESTERVILLE CITY F,AED,U.S. House,12,G,Joe Manchik,1
Delaware,PRECINCT WESTERVILLE CITY F,AED,U.S. House,12,D,Danny O'Connor,137
Delaware,PRECINCT GENOA J,AEE,U.S. House,12,R,Troy Balderson,197
Delaware,PRECINCT GENOA J,AEE,U.S. House,12,G,Joe Manchik,3
Delaware,PRECINCT GENOA J,AEE,U.S. House,12,D,Danny O'Connor,178
Delaware,PRECINCT GENOA K,AEF,U.S. House,12,R,Troy Balderson,319
