County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
