county,precinct,precinct_code,office,district,party,candidate,votes
Clark,PRECINCT GERM 4,ADQ,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT GERM 5,ADS,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT GREE 1,ADV,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT GREE 2,ADW,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT HARM 1,ADZ,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT HARM 2,AEB,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT CHAS 1,AED,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT CHAS TWP,AEF,U.S. House,8,G,James J. Condit Jr.,3
Clark,PRECINCT ENON 1,AEG,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT ENON 2,AEI,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT MR-1,AEK,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT MR-2,AEM,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT MR-3,AEN,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT MR-4,AEP,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT MR-5,AEQ,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT MR-6,AER,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT MFLD 4,AEU,U.S. House,8,G,James J. Condit Jr.,3
Clark,PRECINCT MFLD 1,AEV,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT MFLD 9,AEW,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT MFLD 10,AEY,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT MFLD 2,AFA,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT MFLD 3,AFB,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT MFLD 5,AFD,U.S. House,8,G,James J. Condit Jr.,3
Clark,PRECINCT MFLD 6,AFE,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT MFLD 7,AFF,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT MFLD 8,AFG,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT PIKE 1,AFH,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT PLES 1,AFL,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT PLES 2,AFM,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT T-1,AFO,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT T-7,AFP,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT T-8,AFQ,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT T-2,AFW,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT T-4,AFX,U.S. House,8,G,James J. Condit Jr.,0
Clark,PRECINCT T-5,AGA,U.S. House,8,G,James J. Condit Jr.,2
Clark,PRECINCT T-6,AGB,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT T-3,AGD,U.S. House,8,G,James J. Condit Jr.,5
Clark,PRECINCT CITY 11,AGE,U.S. House,8,G,James J. Condit Jr.,1
Clark,PRECINCT PIKE 2,UAF,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT GREENVILLE CITY 1-A,AAA,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT GREENVILLE CITY 1-B,AAB,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT GREENVILLE CITY 1-C,AAC,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT GREENVILLE CITY 2-A,AAD,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT GREENVILLE CITY 2-B,AAE,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT GREENVILLE CITY 2-C,AAF,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT GREENVILLE CITY 3-A,AAG,U.S. House,8,G,James J. Condit Jr.,5
Darke,PRECINCT GREENVILLE CITY 3-B,AAH,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT GREENVILLE CITY 3-C,AAI,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT GREENVILLE CITY 4-A,AAJ,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT GREENVILLE CITY 4-B,AAK,U.S. House,8,G,James J. Condit Jr.,5
Darke,PRECINCT GREENVILLE CITY 4-C,AAL,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT ADAMS EAST & BRADFORD,AAM,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT ADAMS WEST & GETTYSBURG,AAN,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,AAO,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT BROWN TWP & ANSONIA VILLAGE,AAR,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT BUTLER AND CASTINE VILLAGE,AAS,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT FRANKLIN TOWNSHIP,AAT,U.S. House,8,G,James J. Condit Jr.,4
Darke,PRECINCT GREENVILLE TWP EAST A,AAU,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT GREENVILLE TWP EAST B,AAV,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT GREENVILLE TWP WEST A,AAW,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT GREENVILLE TWP WEST B,AAX,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT HARRISON EAST & NEW MADISON,AAZ,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT HARRISON WEST & HOLLANSBURG,ABA,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT JACKSON TOWNSHIP,ABC,U.S. House,8,G,James J. Condit Jr.,1
Darke,PRECINCT UNION CITY VILLAGE,ABD,U.S. House,8,G,James J. Condit Jr.,3
Darke,PRECINCT LIBERTY TWP. & PALESTINE,ABF,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT MISSISSINAWA TOWNSHIP,ABG,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT MONROE TWP & PITSBURG VILLAGE,ABH,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT NEAVE TOWNSHIP,ABJ,U.S. House,8,G,James J. Condit Jr.,4
Darke,PRECINCT WAYNE LAKES VILLAGE,ABK,U.S. House,8,G,James J. Condit Jr.,4
Darke,PRECINCT PATTERSON TWP. OSGOOD & YORKSHI,ABL,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT RICHLAND TOWNSHIP,ABN,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT TWIN TWP. GORDON & ITHACA,ABP,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT ARCANUM VILLAGE - A,ABQ,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT ARCANUM VILLAGE - B,ABR,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT VAN BUREN TOWNSHIP,ABS,U.S. House,8,G,James J. Condit Jr.,5
Darke,PRECINCT WABASH AND NORTH STAR VILLAGE,ABT,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT WASHINGTON TOWNSHIP,ABU,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT WAYNE TOWNSHIP,ABV,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT VERSAILLES VILLAGE - A,ABX,U.S. House,8,G,James J. Condit Jr.,2
Darke,PRECINCT VERSAILLES VILLAGE - B,ABY,U.S. House,8,G,James J. Condit Jr.,0
Darke,PRECINCT YORK TOWNSHIP,ACA,U.S. House,8,G,James J. Condit Jr.,0
Mercer,BUTLER EAST,AAL,U.S. House,8,G,James J. Condit Jr.,0
Mercer,BUTLER WEST,AAM,U.S. House,8,G,James J. Condit Jr.,0
Mercer,COLDWATER CENTRAL,AAN,U.S. House,8,G,James J. Condit Jr.,0
Mercer,COLDWATER NORTHEAST,AAO,U.S. House,8,G,James J. Condit Jr.,1
Mercer,COLDWATER SOUTHEAST,AAQ,U.S. House,8,G,James J. Condit Jr.,2
Mercer,GIBSON TOWNSHIP,AAY,U.S. House,8,G,James J. Condit Jr.,0
Mercer,GRANVILLE TOWNSHIP EAST,AAZ,U.S. House,8,G,James J. Condit Jr.,0
Mercer,ST. HENRY NORTH,ABC,U.S. House,8,G,James J. Condit Jr.,1
Mercer,ST. HENRY SOUTH,ABD,U.S. House,8,G,James J. Condit Jr.,0
Mercer,MARION EAST,ABL,U.S. House,8,G,James J. Condit Jr.,0
Mercer,MARION WEST,ABM,U.S. House,8,G,James J. Condit Jr.,0
Mercer,FT. RECOVERY VILLAGE,ABN,U.S. House,8,G,James J. Condit Jr.,3
Mercer,RECOVERY TOWNSHIP,ABO,U.S. House,8,G,James J. Condit Jr.,0
Mercer,COLDWATER WEST,ABT,U.S. House,8,G,James J. Condit Jr.,1
Mercer,GRANVILLE TOWNSHIP WEST,ABU,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT PIQUA 1-A,AAA,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT PIQUA 1-B/D,AAB,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT PIQUA 1-C/E,AAC,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT PIQUA 2-A,AAD,U.S. House,8,G,James J. Condit Jr.,4
Miami,PRECINCT PIQUA 2-B/C,AAE,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT PIQUA 2-D,AAF,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT PIQUA 3-A,AAG,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT PIQUA 3-B/C,AAH,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT PIQUA 3-D/E,AAI,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT PIQUA 4-A,AAJ,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT PIQUA 4-B/C,AAK,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT PIQUA 4-D/E,AAL,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT PIQUA 5-A,AAM,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT PIQUA 5-B,AAN,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT PIQUA 5-C,AAO,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT PIQUA 5-D,AAP,U.S. House,8,G,James J. Condit Jr.,4
Miami,PRECINCT TROY 6-D,AAQ,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TIPP CITY B,AAR,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT TIPP CITY C,AAS,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TIPP CITY D,AAT,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT TIPP CITY E,AAU,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT TIPP CITY F,AAV,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT TIPP CITY G,AAW,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TROY 1-A,AAX,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT TROY 1-B,AAY,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT TROY 1-C,AAZ,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT TROY 1-D,ABA,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT TROY 2-A,ABB,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT TROY 2-B,ABC,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TROY 2-C,ABD,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT TROY 3-A,ABE,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TROY 3-B,ABF,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT TROY 3-D,ABG,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TROY 4-A,ABH,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT TROY 4-B,ABI,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT TROY 4-C,ABJ,U.S. House,8,G,James J. Condit Jr.,8
Miami,PRECINCT TROY 5-B,ABL,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT TROY 5-C,ABM,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TROY 6-A,ABN,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TROY 6-B,ABO,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT TIPP CITY H,ABP,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT BETHEL SOUTH CENTRAL,ABQ,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT BETHEL SOUTH EAST,ABR,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT BETHEL WEST,ABS,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT BETHEL EAST,ABT,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT CONCORD NORTH,ABU,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT BROWN/FLETCHER,ABV,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT CONCORD WEST,ABW,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT CONCORD SOUTH EAST,ABX,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT CONCORD EAST,ABY,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT CONCORD SOUTH,ABZ,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT ELIZABETH,ACA,U.S. House,8,G,James J. Condit Jr.,6
Miami,PRECINCT LOSTCREEK/CASSTOWN,ACB,U.S. House,8,G,James J. Condit Jr.,6
Miami,PRECINCT MONROE EAST CENTRAL,ACC,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT MONROE SOUTH,ACD,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT MONROE NORTH EAST,ACE,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT MONROE SOUTH EAST,ACF,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT MONROE WEST,ACG,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT NEWBERRY EAST,ACH,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT NEWBERRY WEST,ACI,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT BRADFORD,ACJ,U.S. House,8,G,James J. Condit Jr.,6
Miami,PRECINCT COVINGTON A/B,ACK,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT COVINGTON C/D,ACL,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT NEWTON EAST,ACM,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT NEWTON WEST,ACN,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT PLEASANT HILL,ACO,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT SPRINGCREEK EAST,ACP,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT STAUNTON NORTH,ACQ,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT STAUNTON SOUTH,ACR,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT UNION EAST,ACS,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT LAURA,ACT,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT LUDLOW CENTRAL,ACU,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT POTSDAM,ACV,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT UNION SOUTH CENTRAL,ACW,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT WEST MILTON A,ACX,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT WEST MILTON B,ACY,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT WEST MILTON C,ACZ,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT WASHINGTON,ADA,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT TROY 3-C,ADB,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT TROY 5-A,ADC,U.S. House,8,G,James J. Condit Jr.,3
Miami,PRECINCT TROY 6-C,ADD,U.S. House,8,G,James J. Condit Jr.,1
Miami,PRECINCT HUBER HEIGHTS A,ADE,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT SPRINGCREEK WEST,ADF,U.S. House,8,G,James J. Condit Jr.,2
Miami,PRECINCT TIPP CITY A,ADG,U.S. House,8,G,James J. Condit Jr.,0
Miami,PRECINCT HUBER HEIGHTS B,ADH,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT EATON 1,AAA,U.S. House,8,G,James J. Condit Jr.,8
Preble,PRECINCT EATON 2,AAB,U.S. House,8,G,James J. Condit Jr.,2
Preble,PRECINCT EATON 3,AAC,U.S. House,8,G,James J. Condit Jr.,2
Preble,PRECINCT EATON 4,AAD,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT EATON 5,AAE,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT EATON 6,AAF,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT EATON 7,AAG,U.S. House,8,G,James J. Condit Jr.,6
Preble,PRECINCT EATON 8,AAH,U.S. House,8,G,James J. Condit Jr.,3
Preble,PRECINCT DIXON,AAI,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT GASPER 1,AAJ,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT GASPER 2,AAK,U.S. House,8,G,James J. Condit Jr.,5
Preble,PRECINCT GASPER 3,AAL,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT GRATIS VILLAGE,AAM,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT GRATIS NORTH,AAN,U.S. House,8,G,James J. Condit Jr.,2
Preble,PRECINCT WEST ELKTON-GRATIS SOUTH,AAP,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT HARRISON SOUTHEAST,AAQ,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT VERONA; HARRISON-NORTHEAST,AAR,U.S. House,8,G,James J. Condit Jr.,3
Preble,PRECINCT HARRISON WEST,AAS,U.S. House,8,G,James J. Condit Jr.,2
Preble,PRECINCT LEWISBURG NORTH,AAT,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT LEWISBURG SOUTH,AAU,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT COLLEGE CORNER-ISRAEL 1,AAV,U.S. House,8,G,James J. Condit Jr.,2
Preble,PRECINCT ISRAEL II,AAW,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT JACKSON,AAX,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT JEFFERSON NORTH,AAY,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT JEFFERSON SOUTH,AAZ,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT NEW PARIS NORTH,ABA,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT NEW PARIS SOUTH,ABB,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT LANIER SOUTHEAST,ABC,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT LANIER NORTHWEST,ABD,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT WEST ALEXANDRIA SOUTH,ABF,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT MONROE,ABG,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT ELDORADO,ABH,U.S. House,8,G,James J. Condit Jr.,2
Preble,PRECINCT WEST MANCHESTER,ABI,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT SOMERS EAST,ABK,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT SOMERS WEST,ABL,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT CAMDEN 1,ABM,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT CAMDEN 2,ABN,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT TWIN EAST,ABP,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT TWIN WEST,ABQ,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT WEST ALEXANDRIA NORTH,ABR,U.S. House,8,G,James J. Condit Jr.,0
Preble,PRECINCT WASHINGTON EAST,ABS,U.S. House,8,G,James J. Condit Jr.,1
Preble,PRECINCT WASHINGTON WEST,ABT,U.S. House,8,G,James J. Condit Jr.,0
Butler,FAIR2WD1,AAB,U.S. House,8,R,Warren Davidson,31
Butler,FAIR11WD3,AAC,U.S. House,8,R,Warren Davidson,49
Butler,FAIR4WD1,AAD,U.S. House,8,R,Warren Davidson,13
Butler,FAIR5WD1,AAE,U.S. House,8,R,Warren Davidson,20
Butler,FAIR6WD1,AAF,U.S. House,8,R,Warren Davidson,2
Butler,FAIR7WD1,AAG,U.S. House,8,R,Warren Davidson,24
Butler,FAIR8WD1,AAH,U.S. House,8,R,Warren Davidson,17
Butler,FAIR9WD1,AAI,U.S. House,8,R,Warren Davidson,28
Butler,FAIR3WD1,AAK,U.S. House,8,R,Warren Davidson,16
Butler,FAIR1WD2,AAL,U.S. House,8,R,Warren Davidson,28
Butler,FAIR2WD2,AAM,U.S. House,8,R,Warren Davidson,28
Butler,FAIR3WD2,AAN,U.S. House,8,R,Warren Davidson,15
Butler,FAIR4WD2,AAO,U.S. House,8,R,Warren Davidson,23
Butler,FAIR5WD2,AAP,U.S. House,8,R,Warren Davidson,25
Butler,FAIR6WD2,AAQ,U.S. House,8,R,Warren Davidson,20
Butler,FAIR7WD2,AAR,U.S. House,8,R,Warren Davidson,8
Butler,FAIR8WD2,AAS,U.S. House,8,R,Warren Davidson,1
Butler,FAIR1WD3,AAT,U.S. House,8,R,Warren Davidson,44
Butler,FAIR2WD3,AAU,U.S. House,8,R,Warren Davidson,11
Butler,FAIR3WD3,AAV,U.S. House,8,R,Warren Davidson,48
Butler,FAIR4WD3,AAW,U.S. House,8,R,Warren Davidson,48
Butler,FAIR5WD3,AAX,U.S. House,8,R,Warren Davidson,31
Butler,FAIR6WD3,AAY,U.S. House,8,R,Warren Davidson,33
Butler,FAIR7WD3,AAZ,U.S. House,8,R,Warren Davidson,29
Butler,FAIR8WD3,ABA,U.S. House,8,R,Warren Davidson,16
Butler,FAIR10WD3,ABC,U.S. House,8,R,Warren Davidson,19
Butler,FAIR10WD4,ABD,U.S. House,8,R,Warren Davidson,41
Butler,FAIR2WD4,ABH,U.S. House,8,R,Warren Davidson,44
Butler,FAIR3WD4,ABI,U.S. House,8,R,Warren Davidson,31
Butler,FAIR4WD4,ABJ,U.S. House,8,R,Warren Davidson,34
Butler,FAIR5WD4,ABK,U.S. House,8,R,Warren Davidson,33
Butler,FAIR6WD4,ABL,U.S. House,8,R,Warren Davidson,38
Butler,FAIR7WD4,ABM,U.S. House,8,R,Warren Davidson,16
Butler,FAIR8WD4,ABN,U.S. House,8,R,Warren Davidson,45
Butler,FAIR9WD4,ABO,U.S. House,8,R,Warren Davidson,40
Butler,HAM1WD1,ABQ,U.S. House,8,R,Warren Davidson,32
Butler,HAM2WD1,ABR,U.S. House,8,R,Warren Davidson,42
Butler,HAM3WD1,ABS,U.S. House,8,R,Warren Davidson,18
Butler,HAM4WD1,ABT,U.S. House,8,R,Warren Davidson,14
Butler,HAM5WD1,ABU,U.S. House,8,R,Warren Davidson,9
Butler,HAM6WD1,ABV,U.S. House,8,R,Warren Davidson,27
Butler,HAM7WD1,ABW,U.S. House,8,R,Warren Davidson,82
Butler,HAM8WD1,ABX,U.S. House,8,R,Warren Davidson,16
Butler,HAM9WD1,ABY,U.S. House,8,R,Warren Davidson,24
Butler,HAM10WD1,ABZ,U.S. House,8,R,Warren Davidson,31
Butler,HAM11WD1,ACA,U.S. House,8,R,Warren Davidson,12
Butler,HAM12WD1,ACB,U.S. House,8,R,Warren Davidson,28
Butler,HAM13WD1,ACC,U.S. House,8,R,Warren Davidson,19
Butler,HAM14WD1,ACD,U.S. House,8,R,Warren Davidson,29
Butler,HAM15WD1,ACE,U.S. House,8,R,Warren Davidson,45
Butler,HAM16WD1,ACF,U.S. House,8,R,Warren Davidson,11
Butler,HAM17WD1,ACG,U.S. House,8,R,Warren Davidson,18
Butler,HAM18WD1,ACH,U.S. House,8,R,Warren Davidson,138
Butler,HAM19WD1,ACI,U.S. House,8,R,Warren Davidson,11
Butler,HAM20WD1,ACJ,U.S. House,8,R,Warren Davidson,42
Butler,HAM21WD1,ACK,U.S. House,8,R,Warren Davidson,32
Butler,HAM22WD1,ACL,U.S. House,8,R,Warren Davidson,38
Butler,HAM23WD1,ACM,U.S. House,8,R,Warren Davidson,37
Butler,HAM1WD2,ACN,U.S. House,8,R,Warren Davidson,0
Butler,HAM2WD2,ACO,U.S. House,8,R,Warren Davidson,0
Butler,HAM1WD3,ACQ,U.S. House,8,R,Warren Davidson,27
Butler,HAM2WD3,ACR,U.S. House,8,R,Warren Davidson,8
Butler,HAM1WD4,ACT,U.S. House,8,R,Warren Davidson,5
Butler,HAM2WD4,ACU,U.S. House,8,R,Warren Davidson,15
Butler,HAM1WD5,ACX,U.S. House,8,R,Warren Davidson,3
Butler,HAM2WD5,ACY,U.S. House,8,R,Warren Davidson,13
Butler,HAM3WD5,ACZ,U.S. House,8,R,Warren Davidson,14
Butler,HAM1WD6,ADA,U.S. House,8,R,Warren Davidson,10
Butler,HAM2WD6,ADB,U.S. House,8,R,Warren Davidson,10
Butler,HAM3WD6,ADC,U.S. House,8,R,Warren Davidson,11
Butler,HAM4WD6,ADD,U.S. House,8,R,Warren Davidson,27
Butler,HAM5WD6,ADE,U.S. House,8,R,Warren Davidson,23
Butler,HAM6WD6,ADF,U.S. House,8,R,Warren Davidson,3
Butler,HAM7WD6,ADG,U.S. House,8,R,Warren Davidson,31
Butler,MIDD1WD1,ADH,U.S. House,8,R,Warren Davidson,7
Butler,MIDD2WD1,ADI,U.S. House,8,R,Warren Davidson,17
Butler,MIDD3WD1,ADJ,U.S. House,8,R,Warren Davidson,56
Butler,MIDD4WD1,ADK,U.S. House,8,R,Warren Davidson,48
Butler,MIDD5WD1,ADL,U.S. House,8,R,Warren Davidson,37
Butler,MIDD6WD1,ADM,U.S. House,8,R,Warren Davidson,9
Butler,MIDD7WD1,ADN,U.S. House,8,R,Warren Davidson,17
Butler,MIDD8WD1,ADO,U.S. House,8,R,Warren Davidson,15
Butler,MIDD9WD1,ADP,U.S. House,8,R,Warren Davidson,9
Butler,MIDD2WD2,ADR,U.S. House,8,R,Warren Davidson,6
Butler,MIDD3WD2,ADS,U.S. House,8,R,Warren Davidson,2
Butler,MIDD4WD2,ADT,U.S. House,8,R,Warren Davidson,2
Butler,MIDD5WD2,ADU,U.S. House,8,R,Warren Davidson,5
Butler,MIDD6WD2,ADV,U.S. House,8,R,Warren Davidson,3
Butler,MIDD7WD2,ADW,U.S. House,8,R,Warren Davidson,1
Butler,MIDD8WD2,ADX,U.S. House,8,R,Warren Davidson,7
Butler,MIDD1WD3,ADY,U.S. House,8,R,Warren Davidson,35
