county,candidate,party,office,district,votes
Lake,Daniel Radakovich,D,U.S. Senate,,1672
Lake,Marvin Mcmickle,D,U.S. Senate,,4132
Lake,Richard Cordray,D,U.S. Senate,,2556
Lake,Theodore Celeste,D,U.S. Senate,,6989
Lawrence,Daniel Radakovich,D,U.S. Senate,,347
Lawrence,Marvin Mcmickle,D,U.S. Senate,,525
Lawrence,Richard Cordray,D,U.S. Senate,,675
Lawrence,Theodore Celeste,D,U.S. Senate,,2729
Licking,Daniel Radakovich,D,U.S. Senate,,588
Licking,Marvin Mcmickle,D,U.S. Senate,,813
Licking,Richard Cordray,D,U.S. Senate,,3330
Licking,Theodore Celeste,D,U.S. Senate,,4557
Logan,Daniel Radakovich,D,U.S. Senate,,137
Logan,Marvin Mcmickle,D,U.S. Senate,,136
Logan,Richard Cordray,D,U.S. Senate,,625
Logan,Theodore Celeste,D,U.S. Senate,,1072
Lorain,Daniel Radakovich,D,U.S. Senate,,3247
Lorain,Marvin Mcmickle,D,U.S. Senate,,7722
Lorain,Richard Cordray,D,U.S. Senate,,3830
Lorain,Theodore Celeste,D,U.S. Senate,,11202
Lucas,Daniel Radakovich,D,U.S. Senate,,2800
Lucas,Marvin Mcmickle,D,U.S. Senate,,5421
Lucas,Richard Cordray,D,U.S. Senate,,8388
Lucas,Theodore Celeste,D,U.S. Senate,,12395
Madison,Daniel Radakovich,D,U.S. Senate,,94
Madison,Marvin Mcmickle,D,U.S. Senate,,118
Madison,Richard Cordray,D,U.S. Senate,,804
Madison,Theodore Celeste,D,U.S. Senate,,638
Mahoning,Daniel Radakovich,D,U.S. Senate,,5690
Mahoning,Marvin Mcmickle,D,U.S. Senate,,8144
Mahoning,Richard Cordray,D,U.S. Senate,,12645
Mahoning,Theodore Celeste,D,U.S. Senate,,25042
Marion,Daniel Radakovich,D,U.S. Senate,,268
Marion,Marvin Mcmickle,D,U.S. Senate,,498
Marion,Richard Cordray,D,U.S. Senate,,1621
Marion,Theodore Celeste,D,U.S. Senate,,2769
Medina,Daniel Radakovich,D,U.S. Senate,,789
Medina,Marvin Mcmickle,D,U.S. Senate,,2224
Medina,Richard Cordray,D,U.S. Senate,,1805
Medina,Theodore Celeste,D,U.S. Senate,,3854
Meigs,Daniel Radakovich,D,U.S. Senate,,113
Meigs,Marvin Mcmickle,D,U.S. Senate,,219
Meigs,Richard Cordray,D,U.S. Senate,,334
Meigs,Theodore Celeste,D,U.S. Senate,,1030
Mercer,Daniel Radakovich,D,U.S. Senate,,225
Mercer,Marvin Mcmickle,D,U.S. Senate,,355
Mercer,Richard Cordray,D,U.S. Senate,,716
Mercer,Theodore Celeste,D,U.S. Senate,,1726
Miami,Daniel Radakovich,D,U.S. Senate,,340
Miami,Marvin Mcmickle,D,U.S. Senate,,504
Miami,Richard Cordray,D,U.S. Senate,,1830
Miami,Theodore Celeste,D,U.S. Senate,,2422
Monroe,Daniel Radakovich,D,U.S. Senate,,184
Monroe,Marvin Mcmickle,D,U.S. Senate,,245
Monroe,Richard Cordray,D,U.S. Senate,,715
Monroe,Theodore Celeste,D,U.S. Senate,,1885
Montgomery,Daniel Radakovich,D,U.S. Senate,,2064
Montgomery,Marvin Mcmickle,D,U.S. Senate,,5306
Montgomery,Richard Cordray,D,U.S. Senate,,13696
Montgomery,Theodore Celeste,D,U.S. Senate,,17801
Morgan,Daniel Radakovich,D,U.S. Senate,,40
Morgan,Marvin Mcmickle,D,U.S. Senate,,58
Morgan,Richard Cordray,D,U.S. Senate,,298
Morgan,Theodore Celeste,D,U.S. Senate,,452
Morrow,Daniel Radakovich,D,U.S. Senate,,118
Morrow,Marvin Mcmickle,D,U.S. Senate,,187
Morrow,Richard Cordray,D,U.S. Senate,,641
Morrow,Theodore Celeste,D,U.S. Senate,,970
Muskingum,Daniel Radakovich,D,U.S. Senate,,276
Muskingum,Marvin Mcmickle,D,U.S. Senate,,383
Muskingum,Richard Cordray,D,U.S. Senate,,1380
Muskingum,Theodore Celeste,D,U.S. Senate,,2118
Noble,Daniel Radakovich,D,U.S. Senate,,133
Noble,Marvin Mcmickle,D,U.S. Senate,,150
Noble,Richard Cordray,D,U.S. Senate,,470
Noble,Theodore Celeste,D,U.S. Senate,,882
Ottawa,Daniel Radakovich,D,U.S. Senate,,228
Ottawa,Marvin Mcmickle,D,U.S. Senate,,258
Ottawa,Richard Cordray,D,U.S. Senate,,891
Ottawa,Theodore Celeste,D,U.S. Senate,,1610
Paulding,Daniel Radakovich,D,U.S. Senate,,112
Paulding,Marvin Mcmickle,D,U.S. Senate,,172
Paulding,Richard Cordray,D,U.S. Senate,,267
Paulding,Theodore Celeste,D,U.S. Senate,,788
Perry,Daniel Radakovich,D,U.S. Senate,,167
Perry,Marvin Mcmickle,D,U.S. Senate,,189
Perry,Richard Cordray,D,U.S. Senate,,991
Perry,Theodore Celeste,D,U.S. Senate,,1201
Pickaway,Daniel Radakovich,D,U.S. Senate,,122
Pickaway,Marvin Mcmickle,D,U.S. Senate,,158
Pickaway,Richard Cordray,D,U.S. Senate,,1057
Pickaway,Theodore Celeste,D,U.S. Senate,,1014
Pike,Daniel Radakovich,D,U.S. Senate,,111
Pike,Marvin Mcmickle,D,U.S. Senate,,146
Pike,Richard Cordray,D,U.S. Senate,,1132
Pike,Theodore Celeste,D,U.S. Senate,,905
Portage,Daniel Radakovich,D,U.S. Senate,,988
Portage,Marvin Mcmickle,D,U.S. Senate,,3280
Portage,Richard Cordray,D,U.S. Senate,,2471
Portage,Theodore Celeste,D,U.S. Senate,,5465
Preble,Daniel Radakovich,D,U.S. Senate,,148
Preble,Marvin Mcmickle,D,U.S. Senate,,189
Preble,Richard Cordray,D,U.S. Senate,,601
Preble,Theodore Celeste,D,U.S. Senate,,1087
Putnam,Daniel Radakovich,D,U.S. Senate,,257
Putnam,Marvin Mcmickle,D,U.S. Senate,,317
Putnam,Richard Cordray,D,U.S. Senate,,565
Putnam,Theodore Celeste,D,U.S. Senate,,1775
Richland,Daniel Radakovich,D,U.S. Senate,,629
Richland,Marvin Mcmickle,D,U.S. Senate,,1802
Richland,Richard Cordray,D,U.S. Senate,,2118
Richland,Theodore Celeste,D,U.S. Senate,,3736
Ross,Daniel Radakovich,D,U.S. Senate,,199
Ross,Marvin Mcmickle,D,U.S. Senate,,328
Ross,Richard Cordray,D,U.S. Senate,,1190
Ross,Theodore Celeste,D,U.S. Senate,,2277
Sandusky,Daniel Radakovich,D,U.S. Senate,,297
Sandusky,Marvin Mcmickle,D,U.S. Senate,,343
Sandusky,Richard Cordray,D,U.S. Senate,,990
Sandusky,Theodore Celeste,D,U.S. Senate,,2278
Scioto,Daniel Radakovich,D,U.S. Senate,,376
Scioto,Marvin Mcmickle,D,U.S. Senate,,583
Scioto,Richard Cordray,D,U.S. Senate,,1089
Scioto,Theodore Celeste,D,U.S. Senate,,3688
Seneca,Daniel Radakovich,D,U.S. Senate,,241
Seneca,Marvin Mcmickle,D,U.S. Senate,,373
Seneca,Richard Cordray,D,U.S. Senate,,1234
Seneca,Theodore Celeste,D,U.S. Senate,,2175
Shelby,Daniel Radakovich,D,U.S. Senate,,307
Shelby,Marvin Mcmickle,D,U.S. Senate,,642
Shelby,Richard Cordray,D,U.S. Senate,,1495
Shelby,Theodore Celeste,D,U.S. Senate,,2535
Stark,Daniel Radakovich,D,U.S. Senate,,4422
Stark,Marvin Mcmickle,D,U.S. Senate,,9157
Stark,Richard Cordray,D,U.S. Senate,,7916
Stark,Theodore Celeste,D,U.S. Senate,,16862
Summit,Daniel Radakovich,D,U.S. Senate,,3649
Summit,Marvin Mcmickle,D,U.S. Senate,,14323
Summit,Richard Cordray,D,U.S. Senate,,8336
Summit,Theodore Celeste,D,U.S. Senate,,18376
Trumbull,Daniel Radakovich,D,U.S. Senate,,4546
Trumbull,Marvin Mcmickle,D,U.S. Senate,,5539
Trumbull,Richard Cordray,D,U.S. Senate,,9309
Trumbull,Theodore Celeste,D,U.S. Senate,,20482
Tuscarawas,Daniel Radakovich,D,U.S. Senate,,827
Tuscarawas,Marvin Mcmickle,D,U.S. Senate,,2608
Tuscarawas,Richard Cordray,D,U.S. Senate,,2376
Tuscarawas,Theodore Celeste,D,U.S. Senate,,5397
Union,Daniel Radakovich,D,U.S. Senate,,67
Union,Marvin Mcmickle,D,U.S. Senate,,98
Union,Richard Cordray,D,U.S. Senate,,562
Union,Theodore Celeste,D,U.S. Senate,,819
Van Wert,Daniel Radakovich,D,U.S. Senate,,160
Van Wert,Marvin Mcmickle,D,U.S. Senate,,193
Van Wert,Richard Cordray,D,U.S. Senate,,318
Van Wert,Theodore Celeste,D,U.S. Senate,,1029
Vinton,Daniel Radakovich,D,U.S. Senate,,115
Vinton,Marvin Mcmickle,D,U.S. Senate,,160
Vinton,Richard Cordray,D,U.S. Senate,,235
Vinton,Theodore Celeste,D,U.S. Senate,,824
Warren,Daniel Radakovich,D,U.S. Senate,,413
Warren,Marvin Mcmickle,D,U.S. Senate,,495
Warren,Richard Cordray,D,U.S. Senate,,1196
Warren,Theodore Celeste,D,U.S. Senate,,2673
Washington,Daniel Radakovich,D,U.S. Senate,,293
Washington,Marvin Mcmickle,D,U.S. Senate,,305
Washington,Richard Cordray,D,U.S. Senate,,842
Washington,Theodore Celeste,D,U.S. Senate,,2584
Wayne,Daniel Radakovich,D,U.S. Senate,,370
Wayne,Marvin Mcmickle,D,U.S. Senate,,1323
Wayne,Richard Cordray,D,U.S. Senate,,1139
Wayne,Theodore Celeste,D,U.S. Senate,,2734
Williams,Daniel Radakovich,D,U.S. Senate,,112
Williams,Marvin Mcmickle,D,U.S. Senate,,107
Williams,Richard Cordray,D,U.S. Senate,,338
Williams,Theodore Celeste,D,U.S. Senate,,794
Wood,Daniel Radakovich,D,U.S. Senate,,1116
Wood,Marvin Mcmickle,D,U.S. Senate,,1301
Wood,Richard Cordray,D,U.S. Senate,,1903
Wood,Theodore Celeste,D,U.S. Senate,,2940
Wyandot,Daniel Radakovich,D,U.S. Senate,,85
Wyandot,Marvin Mcmickle,D,U.S. Senate,,125
Wyandot,Richard Cordray,D,U.S. Senate,,424
Wyandot,Theodore Celeste,D,U.S. Senate,,676
Adams,John McAlister,L,U.S. Senate,,1
Allen,John McAlister,L,U.S. Senate,,7
Ashland,John McAlister,L,U.S. Senate,,7
Ashtabula,John McAlister,L,U.S. Senate,,8
Athens,John McAlister,L,U.S. Senate,,10
Auglaize,John McAlister,L,U.S. Senate,,2
Belmont,John McAlister,L,U.S. Senate,,7
Brown,John McAlister,L,U.S. Senate,,4
Butler,John McAlister,L,U.S. Senate,,106
Carroll,John McAlister,L,U.S. Senate,,0
Champaign,John McAlister,L,U.S. Senate,,5
Clark,John McAlister,L,U.S. Senate,,15
Clermont,John McAlister,L,U.S. Senate,,34
Clinton,John McAlister,L,U.S. Senate,,4
Columbiana,John McAlister,L,U.S. Senate,,5
Coshocton,John McAlister,L,U.S. Senate,,1
Crawford,John McAlister,L,U.S. Senate,,1
Cuyahoga,John McAlister,L,U.S. Senate,,126
Darke,John McAlister,L,U.S. Senate,,6
Defiance,John McAlister,L,U.S. Senate,,8
Delaware,John McAlister,L,U.S. Senate,,44
Erie,John McAlister,L,U.S. Senate,,6
Fairfield,John McAlister,L,U.S. Senate,,24
Fayette,John McAlister,L,U.S. Senate,,0
Franklin,John McAlister,L,U.S. Senate,,316
Fulton,John McAlister,L,U.S. Senate,,2
Gallia,John McAlister,L,U.S. Senate,,0
Geauga,John McAlister,L,U.S. Senate,,34
Greene,John McAlister,L,U.S. Senate,,12
Guernsey,John McAlister,L,U.S. Senate,,0
Hamilton,John McAlister,L,U.S. Senate,,253
Hancock,John McAlister,L,U.S. Senate,,9
Hardin,John McAlister,L,U.S. Senate,,7
Harrison,John McAlister,L,U.S. Senate,,0
Henry,John McAlister,L,U.S. Senate,,5
Highland,John McAlister,L,U.S. Senate,,4
Hocking,John McAlister,L,U.S. Senate,,1
Holmes,John McAlister,L,U.S. Senate,,0
Huron,John McAlister,L,U.S. Senate,,1
Jackson,John McAlister,L,U.S. Senate,,1
Jefferson,John McAlister,L,U.S. Senate,,3
Knox,John McAlister,L,U.S. Senate,,10
Lake,John McAlister,L,U.S. Senate,,51
Lawrence,John McAlister,L,U.S. Senate,,0
Licking,John McAlister,L,U.S. Senate,,31
Logan,John McAlister,L,U.S. Senate,,4
Lorain,John McAlister,L,U.S. Senate,,25
Lucas,John McAlister,L,U.S. Senate,,83
Madison,John McAlister,L,U.S. Senate,,9
Mahoning,John McAlister,L,U.S. Senate,,17
Marion,John McAlister,L,U.S. Senate,,4
Medina,John McAlister,L,U.S. Senate,,16
Meigs,John McAlister,L,U.S. Senate,,0
Mercer,John McAlister,L,U.S. Senate,,6
Miami,John McAlister,L,U.S. Senate,,25
Monroe,John McAlister,L,U.S. Senate,,4
Montgomery,John McAlister,L,U.S. Senate,,70
Morgan,John McAlister,L,U.S. Senate,,0
Morrow,John McAlister,L,U.S. Senate,,6
Muskingum,John McAlister,L,U.S. Senate,,3
Noble,John McAlister,L,U.S. Senate,,1
Ottawa,John McAlister,L,U.S. Senate,,0
Paulding,John McAlister,L,U.S. Senate,,4
Perry,John McAlister,L,U.S. Senate,,1
Pickaway,John McAlister,L,U.S. Senate,,3
Pike,John McAlister,L,U.S. Senate,,0
Portage,John McAlister,L,U.S. Senate,,31
Preble,John McAlister,L,U.S. Senate,,21
Putnam,John McAlister,L,U.S. Senate,,0
Richland,John McAlister,L,U.S. Senate,,7
Ross,John McAlister,L,U.S. Senate,,3
Sandusky,John McAlister,L,U.S. Senate,,4
Scioto,John McAlister,L,U.S. Senate,,2
Seneca,John McAlister,L,U.S. Senate,,2
Shelby,John McAlister,L,U.S. Senate,,1
Stark,John McAlister,L,U.S. Senate,,46
Summit,John McAlister,L,U.S. Senate,,69
Trumbull,John McAlister,L,U.S. Senate,,21
Tuscarawas,John McAlister,L,U.S. Senate,,7
Union,John McAlister,L,U.S. Senate,,10
Van Wert,John McAlister,L,U.S. Senate,,4
Vinton,John McAlister,L,U.S. Senate,,0
Warren,John McAlister,L,U.S. Senate,,20
Washington,John McAlister,L,U.S. Senate,,6
Wayne,John McAlister,L,U.S. Senate,,2
Williams,John McAlister,L,U.S. Senate,,0
Wood,John McAlister,L,U.S. Senate,,29
Wyandot,John McAlister,L,U.S. Senate,,1
